RESULT_DATE,PLAYER_NAME,PLAYER_TYPE,OPPONENT,PA,AB,H,R,RBI,HR,BB,HBP,SO,SB,DOUBLES,TRIPLES,SINGLES,TOTAL_BASES,H_PLUS_R_PLUS_RBI,HITTER_FANTASY_PP,SOURCE_FILE,IP,OUTS,K,ER,HITS_ALLOWED,HR_ALLOWED,PITCHES,WIN,QUALITY_START,PITCHER_FANTASY_PP
2026-07-10,GUNNAR HENDERSON,HITTER,KC,4.0,4.0,1.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,HELIOT RAMOS,HITTER,COL,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,HENRY BOLTE,HITTER,CWS,3.0,2.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,HENRY DAVIS,HITTER,MIL,4.0,2.0,1.0,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,9.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,HERIBERTO HERNÁNDEZ,HITTER,CLE,4.0,3.0,1.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,16.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,HUNTER FEDUCCIA,HITTER,SEA,4.0,4.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,HUNTER GOODMAN,HITTER,SF,5.0,3.0,1.0,0.0,0.0,0.0,2,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,IAN HAPP,HITTER,CIN,4.0,3.0,1.0,0.0,0.0,0.0,1,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,ILDEMARO VARGAS,HITTER,LAD,5.0,5.0,1.0,0.0,0.0,0.0,0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,ISAAC COLLINS,HITTER,BAL,3.0,3.0,2.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,17.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,ISAAC PAREDES,HITTER,TEX,4.0,3.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,IVÁN HERRERA,HITTER,ATL,4.0,4.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,6.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,J.P. CRAWFORD,HITTER,TB,4.0,4.0,2.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,10.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,JAC CAGLIANONE,HITTER,BAL,4.0,4.0,2.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,17.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,JACKSON CHOURIO,HITTER,PIT,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,JACKSON HOLLIDAY,HITTER,KC,3.0,3.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,JACKSON MERRILL,HITTER,TOR,5.0,4.0,1.0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,9.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,JACOB WILSON,HITTER,CWS,3.0,3.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,6.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,JACOB YOUNG,HITTER,NYY,4.0,4.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,8.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,JAKE BAUERS,HITTER,PIT,4.0,3.0,1.0,1.0,2.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,18.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,JAKE BURGER,HITTER,HOU,4.0,4.0,1.0,1.0,4.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,20.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,JAKE CRONENWORTH,HITTER,TOR,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,JAKE MANGUM,HITTER,MIL,4.0,3.0,1.0,2.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,9.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,JAKE MCCARTHY,HITTER,SF,5.0,4.0,2.0,1.0,1.0,0.0,1,0.0,1.0,0.0,1.0,0.0,1.0,3.0,4.0,14.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,JAKE ROGERS,HITTER,PHI,4.0,3.0,1.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,7.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,JAKOB MARSEE,HITTER,CLE,4.0,3.0,1.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,10.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,JAMES OUTMAN,HITTER,PHI,4.0,4.0,1.0,1.0,2.0,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,4.0,14.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,JAMES WOOD,HITTER,NYY,5.0,5.0,3.0,2.0,1.0,1.0,0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,6.0,24.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,JARED TRIOLO,HITTER,MIL,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,JARED YOUNG,HITTER,BOS,4.0,4.0,2.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,8.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,JARREN DURAN,HITTER,NYM,5.0,4.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,JASE BOWEN,HITTER,TOR,2.0,2.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,JASSON DOMÍNGUEZ,HITTER,WSH,4.0,4.0,2.0,2.0,1.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,5.0,19.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,JAVIER SANOJA,HITTER,CLE,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,JAZZ CHISHOLM JR.,HITTER,WSH,4.0,4.0,1.0,1.0,2.0,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,16.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,JEFF MCNEIL,HITTER,CWS,3.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,JEREMY PEÑA,HITTER,TEX,4.0,4.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,JIM JARVIS,HITTER,STL,2.0,2.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,JIMMY CROOKS,HITTER,ATL,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,14.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,JJ BLEDAY,HITTER,CHC,4.0,3.0,1.0,1.0,2.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,18.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,JJ WETHERHOLT,HITTER,ATL,4.0,2.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,JO ADELL,HITTER,MIN,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,JOC PEDERSON,HITTER,HOU,3.0,2.0,1.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,16.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,JOE MACK,HITTER,CLE,3.0,2.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,JOEY BART,HITTER,STL,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,JOEY MENESES,HITTER,CWS,3.0,3.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,JOEY ORTIZ,HITTER,PIT,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,JONAH HEIM,HITTER,CWS,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,JONATAN CLASE,HITTER,SD,3.0,3.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,JONATHAN ARANDA,HITTER,SEA,5.0,5.0,3.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,4.0,13.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,JORBIT VIVAS,HITTER,NYY,2.0,2.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,JORDAN WALKER,HITTER,ATL,4.0,4.0,1.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,JORGE BARROSA,HITTER,LAD,2.0,1.0,1.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,7.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,JORGE POLANCO,HITTER,BOS,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,JORGE SOLER,HITTER,MIN,4.0,4.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,7.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,JOSE ALTUVE,HITTER,TEX,4.0,4.0,2.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,6.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,JOSH BELL,HITTER,LAA,4.0,4.0,2.0,1.0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,3.0,12.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,JOSH JUNG,HITTER,HOU,4.0,3.0,1.0,2.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,9.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,JOSH LOWE,HITTER,MIN,4.0,3.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,JOSH NAYLOR,HITTER,TB,4.0,3.0,1.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,10.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,JOSH ROJAS,HITTER,BAL,4.0,4.0,2.0,0.0,1.0,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,10.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,JOSHUA KURODA-GRAUER,HITTER,CWS,3.0,3.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,JOSÉ CABALLERO,HITTER,WSH,4.0,4.0,2.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,11.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,JOSÉ FERMÍN,HITTER,ATL,3.0,3.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,JUAN SOTO,HITTER,BOS,4.0,3.0,1.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,JUNG HOO LEE,HITTER,COL,4.0,4.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,JUNIOR CAMINERO,HITTER,SEA,5.0,4.0,2.0,2.0,2.0,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,6.0,6.0,25.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,JUSTIN FOSCUE,HITTER,HOU,2.0,2.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,KAHLIL WATSON,HITTER,MIA,3.0,3.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,KAZUMA OKAMOTO,HITTER,SD,4.0,3.0,1.0,1.0,3.0,1.0,1,0.0,2.0,0.0,0.0,0.0,0.0,4.0,5.0,20.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,KE'BRYAN HAYES,HITTER,CHC,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,KEIBERT RUIZ,HITTER,NYY,4.0,4.0,1.0,1.0,1.0,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,14.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,KERRY CARPENTER,HITTER,PHI,2.0,2.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,KETEL MARTE,HITTER,LAD,5.0,5.0,1.0,1.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,KEVIN MCGONIGLE,HITTER,PHI,5.0,5.0,1.0,1.0,2.0,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,16.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,KODY CLEMENS,HITTER,LAA,5.0,4.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,KYLE HIGASHIOKA,HITTER,HOU,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,KYLE KARROS,HITTER,SF,5.0,5.0,3.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,13.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,KYLE MANZARDO,HITTER,MIA,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,KYLE SCHWARBER,HITTER,DET,4.0,3.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,KYLE STOWERS,HITTER,CLE,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,KYLE TEEL,HITTER,ATH,4.0,2.0,0.0,2.0,0.0,0.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,KYLE TUCKER,HITTER,AZ,3.0,3.0,1.0,0.0,0.0,0.0,0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,5.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,LAMONTE WADE JR.,HITTER,TEX,3.0,3.0,2.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,8.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,LANE THOMAS,HITTER,BAL,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,LARS NOOTBAAR,HITTER,ATL,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,LAWRENCE BUTLER,HITTER,CWS,4.0,4.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,LEO JIMÉNEZ,HITTER,CLE,3.0,3.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,14.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,LIAM HICKS,HITTER,CLE,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,LOURDES GURRIEL JR.,HITTER,LAD,5.0,5.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,LUIS ARRAEZ,HITTER,COL,5.0,4.0,3.0,1.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,3.0,3.0,4.0,18.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,LUIS CAMPUSANO,HITTER,TOR,2.0,2.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,LUIS GARCÍA JR.,HITTER,NYY,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,LUIS LARA,HITTER,PIT,4.0,3.0,1.0,1.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,9.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,LUIS RENGIFO,HITTER,TOR,2.0,2.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,LUIS URÍAS,HITTER,SD,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,LUKE KEASCHALL,HITTER,LAA,4.0,3.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,LUKE RALEY,HITTER,TB,3.0,3.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,MANNY MACHADO,HITTER,TOR,4.0,4.0,2.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,6.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,MASATAKA YOSHIDA,HITTER,NYM,5.0,4.0,2.0,0.0,2.0,0.0,1,0.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,16.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,MASYN WINN,HITTER,ATL,3.0,2.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,MATT OLSON,HITTER,STL,4.0,3.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,MATT VIERLING,HITTER,PHI,2.0,1.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,MAURICIO DUBÓN,HITTER,STL,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,MICHAEL BUSCH,HITTER,CIN,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,MICHAEL CONFORTO,HITTER,CIN,3.0,3.0,0.0,0.0,0.0,0.0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
